[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
TIME		V-local		V-remote		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.000000,	 0.003\90.000,	 0.004\270.000,	   -1.#IND00,	   -1.#IND00,	   -0.001280,	  180.000003,	   -1.#IND00,	   -1.#IND00
    0.453708,	99.699\ 8.683,	 7.337\318.555,	   49.999993,	   -1.#IND00,	   92.362222,	   50.127856,	   -1.#IND00,	   -1.#IND00
    0.454125,	99.699\16.183,	 7.680\325.194,	   49.999993,	   -1.#IND00,	   92.019282,	   50.988899,	   -1.#IND00,	   -1.#IND00
    0.454542,	99.699\23.683,	 7.986\331.291,	   49.999993,	   -1.#IND00,	   91.713370,	   52.391505,	   -1.#IND00,	   -1.#IND00
    0.454958,	99.699\31.183,	 8.239\336.973,	   49.999993,	   -1.#IND00,	   91.460166,	   54.209315,	   -1.#IND00,	   -1.#IND00
    0.455375,	99.699\38.683,	 8.427\342.357,	   49.999993,	   -1.#IND00,	   91.271520,	   56.325941,	   -1.#IND00,	   -1.#IND00
    0.455792,	99.699\46.183,	 8.543\347.548,	   49.999993,	   -1.#IND00,	   91.155692,	   58.634956,	   -1.#IND00,	   -1.#IND00
    0.456208,	99.699\53.683,	 8.581\352.645,	   49.999993,	   -1.#IND00,	   91.117537,	   61.037367,	   -1.#IND00,	   -1.#IND00
    0.456625,	99.699\61.183,	 8.540\357.745,	   49.999993,	   -1.#IND00,	   91.158621,	   63.438021,	   -1.#IND00,	   -1.#IND00
    0.457042,	99.699\68.683,	 8.422\ 2.941,	   49.999993,	   -1.#IND00,	   91.277257,	   65.741698,	   -1.#IND00,	   -1.#IND00
    0.457458,	99.699\76.183,	 8.231\ 8.333,	   49.999993,	   -1.#IND00,	   91.468466,	   67.849188,	   -1.#IND00,	   -1.#IND00
    0.457875,	99.699\83.683,	 7.975\14.029,	   49.999993,	   -1.#IND00,	   91.723860,	   69.653725,	   -1.#IND00,	   -1.#IND00
    0.458292,	99.699\91.183,	 7.668\20.144,	   49.999993,	   -1.#IND00,	   92.031451,	   71.038535,	   -1.#IND00,	   -1.#IND00
    0.458708,	99.699\98.683,	 7.324\26.806,	   49.999993,	   -1.#IND00,	   92.375411,	   71.876940,	   -1.#IND00,	   -1.#IND00
    0.459125,	99.699\106.183,	 6.963\34.145,	   49.999993,	   -1.#IND00,	   92.735868,	   72.037893,	   -1.#IND00,	   -1.#IND00
    0.459542,	99.699\113.683,	 6.610\42.281,	   49.999993,	   -1.#IND00,	   93.088934,	   71.401535,	   -1.#IND00,	   -1.#IND00
    0.459958,	99.699\121.183,	 6.292\51.293,	   49.999993,	   -1.#IND00,	   93.407349,	   69.889949,	   -1.#IND00,	   -1.#IND00
    0.460375,	99.699\128.683,	 6.037\61.169,	   49.999993,	   -1.#IND00,	   93.662374,	   67.514128,	   -1.#IND00,	   -1.#IND00
    0.460792,	99.699\136.183,	 5.872\71.759,	   49.999993,	   -1.#IND00,	   93.827444,	   64.423848,	   -1.#IND00,	   -1.#IND00
    0.461208,	99.699\143.683,	 5.816\82.756,	   49.999993,	   -1.#IND00,	   93.883351,	   60.926260,	   -1.#IND00,	   -1.#IND00
    0.461625,	99.699\151.183,	 5.876\93.746,	   49.999993,	   -1.#IND00,	   93.823184,	   57.436752,	   -1.#IND00,	   -1.#IND00
    0.462042,	99.699\158.683,	 6.045\104.314,	   49.999993,	   -1.#IND00,	   93.654372,	   54.368432,	   -1.#IND00,	   -1.#IND00
    0.462458,	99.699\166.183,	 6.303\114.160,	   49.999993,	   -1.#IND00,	   93.396493,	   52.023006,	   -1.#IND00,	   -1.#IND00
    0.462875,	99.699\173.683,	 6.623\123.138,	   49.999993,	   -1.#IND00,	   93.076280,	   50.544436,	   -1.#IND00,	   -1.#IND00
    0.463292,	99.699\181.183,	 6.977\131.243,	   49.999993,	   -1.#IND00,	   92.722471,	   49.939454,	   -1.#IND00,	   -1.#IND00
    0.463708,	99.699\188.683,	 7.337\138.555,	   49.999993,	   -1.#IND00,	   92.362223,	   50.127847,	   -1.#IND00,	   -1.#IND00
    0.464125,	99.699\196.183,	 7.680\145.194,	   49.999993,	   -1.#IND00,	   92.019284,	   50.988888,	   -1.#IND00,	   -1.#IND00
    0.464542,	99.699\203.683,	 7.986\151.291,	   49.999993,	   -1.#IND00,	   91.713371,	   52.391493,	   -1.#IND00,	   -1.#IND00
    0.464958,	99.699\211.183,	 8.239\156.973,	   49.999993,	   -1.#IND00,	   91.460167,	   54.209301,	   -1.#IND00,	   -1.#IND00
    0.465375,	99.699\218.683,	 8.427\162.357,	   49.999993,	   -1.#IND00,	   91.271521,	   56.325926,	   -1.#IND00,	   -1.#IND00
    0.465792,	99.699\226.183,	 8.543\167.548,	   49.999993,	   -1.#IND00,	   91.155693,	   58.634942,	   -1.#IND00,	   -1.#IND00
    0.466208,	99.699\233.683,	 8.581\172.645,	   49.999993,	   -1.#IND00,	   91.117537,	   61.037351,	   -1.#IND00,	   -1.#IND00
    0.466625,	99.699\241.183,	 8.540\177.745,	   49.999993,	   -1.#IND00,	   91.158621,	   63.438006,	   -1.#IND00,	   -1.#IND00
    0.467042,	99.699\248.683,	 8.422\182.941,	   49.999993,	   -1.#IND00,	   91.277256,	   65.741690,	   -1.#IND00,	   -1.#IND00
    0.467458,	99.699\256.183,	 8.231\188.333,	   49.999993,	   -1.#IND00,	   91.468465,	   67.849180,	   -1.#IND00,	   -1.#IND00
    0.467875,	99.699\263.683,	 7.975\194.029,	   49.999993,	   -1.#IND00,	   91.723859,	   69.653718,	   -1.#IND00,	   -1.#IND00
    0.468292,	99.699\271.183,	 7.668\200.144,	   49.999993,	   -1.#IND00,	   92.031449,	   71.038530,	   -1.#IND00,	   -1.#IND00
    0.468708,	99.699\278.683,	 7.324\206.806,	   49.999993,	   -1.#IND00,	   92.375409,	   71.876938,	   -1.#IND00,	   -1.#IND00
    0.469125,	99.699\286.183,	 6.963\214.145,	   49.999993,	   -1.#IND00,	   92.735867,	   72.037894,	   -1.#IND00,	   -1.#IND00
    0.469542,	99.699\293.683,	 6.610\222.281,	   49.999993,	   -1.#IND00,	   93.088932,	   71.401539,	   -1.#IND00,	   -1.#IND00
    0.469958,	99.699\301.183,	 6.292\231.293,	   49.999993,	   -1.#IND00,	   93.407348,	   69.889957,	   -1.#IND00,	   -1.#IND00
    0.470375,	99.699\308.683,	 6.037\241.168,	   49.999993,	   -1.#IND00,	   93.662374,	   67.514139,	   -1.#IND00,	   -1.#IND00
    0.470792,	99.699\316.183,	 5.872\251.759,	   49.999993,	   -1.#IND00,	   93.827444,	   64.423861,	   -1.#IND00,	   -1.#IND00
    0.471208,	99.699\323.683,	 5.816\262.756,	   49.999993,	   -1.#IND00,	   93.883351,	   60.926274,	   -1.#IND00,	   -1.#IND00
    0.471625,	99.699\331.183,	 5.876\273.746,	   49.999993,	   -1.#IND00,	   93.823184,	   57.436765,	   -1.#IND00,	   -1.#IND00
    0.472042,	99.699\338.683,	 6.045\284.314,	   49.999993,	   -1.#IND00,	   93.654372,	   54.368443,	   -1.#IND00,	   -1.#IND00
    0.472458,	99.699\346.183,	 6.303\294.160,	   49.999993,	   -1.#IND00,	   93.396494,	   52.023013,	   -1.#IND00,	   -1.#IND00
    0.472875,	99.699\353.683,	 6.623\303.138,	   49.999993,	   -1.#IND00,	   93.076281,	   50.544440,	   -1.#IND00,	   -1.#IND00
    0.473292,	99.699\ 1.183,	 6.977\311.243,	   49.999993,	   -1.#IND00,	   92.722473,	   49.939461,	   -1.#IND00,	   -1.#IND00
    0.473708,	99.699\ 8.683,	 7.337\318.555,	   49.999993,	   -1.#IND00,	   92.362225,	   50.127851,	   -1.#IND00,	   -1.#IND00
    0.474125,	99.699\16.183,	 7.680\325.194,	   49.999993,	   -1.#IND00,	   92.019285,	   50.988889,	   -1.#IND00,	   -1.#IND00
    0.474542,	99.699\23.683,	 7.986\331.291,	   49.999993,	   -1.#IND00,	   91.713372,	   52.391493,	   -1.#IND00,	   -1.#IND00
    0.474958,	99.699\31.183,	 8.239\336.973,	   49.999993,	   -1.#IND00,	   91.460168,	   54.209299,	   -1.#IND00,	   -1.#IND00
    0.475375,	99.699\38.683,	 8.427\342.357,	   49.999993,	   -1.#IND00,	   91.271521,	   56.325924,	   -1.#IND00,	   -1.#IND00
    0.475792,	99.699\46.183,	 8.543\347.548,	   49.999993,	   -1.#IND00,	   91.155693,	   58.634939,	   -1.#IND00,	   -1.#IND00
    0.476208,	99.699\53.683,	 8.581\352.645,	   49.999993,	   -1.#IND00,	   91.117537,	   61.037348,	   -1.#IND00,	   -1.#IND00
    0.476625,	99.699\61.183,	 8.540\357.745,	   49.999993,	   -1.#IND00,	   91.158620,	   63.438003,	   -1.#IND00,	   -1.#IND00
    0.477042,	99.699\68.683,	 8.422\ 2.941,	   49.999993,	   -1.#IND00,	   91.277256,	   65.741682,	   -1.#IND00,	   -1.#IND00
    0.477458,	99.699\76.183,	 8.231\ 8.333,	   49.999993,	   -1.#IND00,	   91.468464,	   67.849172,	   -1.#IND00,	   -1.#IND00
    0.477875,	99.699\83.683,	 7.975\14.029,	   49.999993,	   -1.#IND00,	   91.723858,	   69.653712,	   -1.#IND00,	   -1.#IND00
    0.478292,	99.699\91.183,	 7.668\20.144,	   49.999993,	   -1.#IND00,	   92.031448,	   71.038526,	   -1.#IND00,	   -1.#IND00
    0.478708,	99.699\98.683,	 7.324\26.806,	   49.999993,	   -1.#IND00,	   92.375408,	   71.876936,	   -1.#IND00,	   -1.#IND00
    0.479125,	99.699\106.183,	 6.963\34.145,	   49.999993,	   -1.#IND00,	   92.735866,	   72.037895,	   -1.#IND00,	   -1.#IND00
    0.479542,	99.699\113.683,	 6.610\42.281,	   49.999993,	   -1.#IND00,	   93.088931,	   71.401543,	   -1.#IND00,	   -1.#IND00
    0.479958,	99.699\121.183,	 6.292\51.293,	   49.999993,	   -1.#IND00,	   93.407347,	   69.889964,	   -1.#IND00,	   -1.#IND00
    0.480375,	99.699\128.683,	 6.037\61.168,	   49.999993,	   -1.#IND00,	   93.662373,	   67.514149,	   -1.#IND00,	   -1.#IND00
    0.480792,	99.699\136.183,	 5.872\71.759,	   49.999993,	   -1.#IND00,	   93.827444,	   64.423874,	   -1.#IND00,	   -1.#IND00
    0.481208,	99.699\143.683,	 5.816\82.756,	   49.999993,	   -1.#IND00,	   93.883351,	   60.926287,	   -1.#IND00,	   -1.#IND00
    0.481625,	99.699\151.183,	 5.876\93.746,	   49.999993,	   -1.#IND00,	   93.823185,	   57.436778,	   -1.#IND00,	   -1.#IND00
    0.482042,	99.699\158.683,	 6.045\104.314,	   49.999993,	   -1.#IND00,	   93.654373,	   54.368454,	   -1.#IND00,	   -1.#IND00
    0.482458,	99.699\166.183,	 6.303\114.160,	   49.999993,	   -1.#IND00,	   93.396495,	   52.023021,	   -1.#IND00,	   -1.#IND00
    0.482875,	99.699\173.683,	 6.623\123.138,	   49.999993,	   -1.#IND00,	   93.076282,	   50.544443,	   -1.#IND00,	   -1.#IND00
    0.483292,	99.699\181.183,	 6.977\131.243,	   49.999993,	   -1.#IND00,	   92.722474,	   49.939456,	   -1.#IND00,	   -1.#IND00
    0.483708,	99.699\188.683,	 7.337\138.555,	   49.999993,	   -1.#IND00,	   92.362226,	   50.127843,	   -1.#IND00,	   -1.#IND00
    0.484125,	99.699\196.183,	 7.680\145.194,	   49.999993,	   -1.#IND00,	   92.019286,	   50.988879,	   -1.#IND00,	   -1.#IND00
    0.484542,	99.699\203.683,	 7.986\151.291,	   49.999993,	   -1.#IND00,	   91.713374,	   52.391481,	   -1.#IND00,	   -1.#IND00
    0.484958,	99.699\211.183,	 8.239\156.973,	   49.999993,	   -1.#IND00,	   91.460169,	   54.209285,	   -1.#IND00,	   -1.#IND00
    0.485375,	99.699\218.683,	 8.427\162.357,	   49.999993,	   -1.#IND00,	   91.271522,	   56.325909,	   -1.#IND00,	   -1.#IND00
    0.485792,	99.699\226.183,	 8.543\167.548,	   49.999993,	   -1.#IND00,	   91.155693,	   58.634924,	   -1.#IND00,	   -1.#IND00
    0.486208,	99.699\233.683,	 8.581\172.645,	   49.999993,	   -1.#IND00,	   91.117537,	   61.037332,	   -1.#IND00,	   -1.#IND00
    0.486625,	99.699\241.183,	 8.540\177.745,	   49.999993,	   -1.#IND00,	   91.158620,	   63.437987,	   -1.#IND00,	   -1.#IND00
    0.487042,	99.699\248.683,	 8.422\182.941,	   49.999993,	   -1.#IND00,	   91.277255,	   65.741673,	   -1.#IND00,	   -1.#IND00
    0.487458,	99.699\256.183,	 8.231\188.333,	   49.999993,	   -1.#IND00,	   91.468464,	   67.849165,	   -1.#IND00,	   -1.#IND00
    0.487875,	99.699\263.683,	 7.975\194.029,	   49.999993,	   -1.#IND00,	   91.723857,	   69.653706,	   -1.#IND00,	   -1.#IND00
    0.488292,	99.699\271.183,	 7.668\200.144,	   49.999993,	   -1.#IND00,	   92.031447,	   71.038522,	   -1.#IND00,	   -1.#IND00
    0.488708,	99.699\278.683,	 7.324\206.806,	   49.999993,	   -1.#IND00,	   92.375406,	   71.876933,	   -1.#IND00,	   -1.#IND00
    0.489125,	99.699\286.183,	 6.963\214.145,	   49.999993,	   -1.#IND00,	   92.735864,	   72.037896,	   -1.#IND00,	   -1.#IND00
    0.489542,	99.699\293.683,	 6.610\222.281,	   49.999993,	   -1.#IND00,	   93.088930,	   71.401548,	   -1.#IND00,	   -1.#IND00
    0.489958,	99.699\301.183,	 6.292\231.293,	   49.999993,	   -1.#IND00,	   93.407346,	   69.889971,	   -1.#IND00,	   -1.#IND00
    0.490375,	99.699\308.683,	 6.037\241.168,	   49.999993,	   -1.#IND00,	   93.662372,	   67.514160,	   -1.#IND00,	   -1.#IND00
    0.490792,	99.699\316.183,	 5.872\251.759,	   49.999993,	   -1.#IND00,	   93.827443,	   64.423887,	   -1.#IND00,	   -1.#IND00
    0.491208,	99.699\323.683,	 5.816\262.756,	   49.999993,	   -1.#IND00,	   93.883351,	   60.926301,	   -1.#IND00,	   -1.#IND00
    0.491625,	99.699\331.183,	 5.876\273.746,	   49.999993,	   -1.#IND00,	   93.823185,	   57.436790,	   -1.#IND00,	   -1.#IND00
    0.492042,	99.699\338.683,	 6.045\284.314,	   49.999993,	   -1.#IND00,	   93.654374,	   54.368464,	   -1.#IND00,	   -1.#IND00
    0.492458,	99.699\346.183,	 6.303\294.160,	   49.999993,	   -1.#IND00,	   93.396496,	   52.023028,	   -1.#IND00,	   -1.#IND00
    0.492875,	99.699\353.683,	 6.623\303.138,	   49.999993,	   -1.#IND00,	   93.076284,	   50.544447,	   -1.#IND00,	   -1.#IND00
    0.493292,	99.699\ 1.183,	 6.977\311.243,	   49.999993,	   -1.#IND00,	   92.722475,	   49.939463,	   -1.#IND00,	   -1.#IND00
    0.493708,	99.699\ 8.683,	 7.337\318.555,	   49.999993,	   -1.#IND00,	   92.362228,	   50.127847,	   -1.#IND00,	   -1.#IND00
    0.494125,	99.699\16.183,	 7.680\325.194,	   49.999993,	   -1.#IND00,	   92.019287,	   50.988880,	   -1.#IND00,	   -1.#IND00
    0.494542,	99.699\23.683,	 7.986\331.291,	   49.999993,	   -1.#IND00,	   91.713375,	   52.391481,	   -1.#IND00,	   -1.#IND00
    0.494958,	99.699\31.183,	 8.239\336.973,	   49.999993,	   -1.#IND00,	   91.460169,	   54.209284,	   -1.#IND00,	   -1.#IND00
    0.495375,	99.699\38.683,	 8.427\342.357,	   49.999993,	   -1.#IND00,	   91.271523,	   56.325906,	   -1.#IND00,	   -1.#IND00
    0.495792,	99.699\46.183,	 8.543\347.548,	   49.999993,	   -1.#IND00,	   91.155693,	   58.634921,	   -1.#IND00,	   -1.#IND00
    0.496208,	99.699\53.683,	 8.581\352.645,	   49.999993,	   -1.#IND00,	   91.117537,	   61.037329,	   -1.#IND00,	   -1.#IND00
    0.496625,	99.699\61.183,	 8.540\357.745,	   49.999993,	   -1.#IND00,	   91.158620,	   63.437984,	   -1.#IND00,	   -1.#IND00
    0.497042,	99.699\68.683,	 8.422\ 2.941,	   49.999993,	   -1.#IND00,	   91.277254,	   65.741665,	   -1.#IND00,	   -1.#IND00
    0.497458,	99.699\76.183,	 8.231\ 8.333,	   49.999993,	   -1.#IND00,	   91.468463,	   67.849157,	   -1.#IND00,	   -1.#IND00
    0.497875,	99.699\83.683,	 7.975\14.029,	   49.999993,	   -1.#IND00,	   91.723856,	   69.653700,	   -1.#IND00,	   -1.#IND00
    0.498292,	99.699\91.183,	 7.668\20.144,	   49.999993,	   -1.#IND00,	   92.031446,	   71.038518,	   -1.#IND00,	   -1.#IND00
    0.498708,	99.699\98.683,	 7.324\26.806,	   49.999993,	   -1.#IND00,	   92.375405,	   71.876931,	   -1.#IND00,	   -1.#IND00
    0.499125,	99.699\106.183,	 6.963\34.145,	   49.999993,	   -1.#IND00,	   92.735863,	   72.037897,	   -1.#IND00,	   -1.#IND00
