[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
TIME		V-local		V-remote		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.455375,	99.699\38.683,	 8.427\342.356,	   49.999993,	   -1.#IND00,	   91.271621,	   56.326261,	   -1.#IND00,	   -1.#IND00
    0.455792,	99.699\46.183,	 8.543\347.547,	   49.999993,	   -1.#IND00,	   91.155782,	   58.635236,	   -1.#IND00,	   -1.#IND00
    0.456208,	99.699\53.683,	 8.581\352.645,	   49.999993,	   -1.#IND00,	   91.117614,	   61.037622,	   -1.#IND00,	   -1.#IND00
    0.456625,	99.699\61.183,	 8.540\357.744,	   49.999993,	   -1.#IND00,	   91.158683,	   63.438268,	   -1.#IND00,	   -1.#IND00
    0.457042,	99.699\68.683,	 8.422\ 2.941,	   49.999993,	   -1.#IND00,	   91.277305,	   65.741954,	   -1.#IND00,	   -1.#IND00
    0.457458,	99.699\76.183,	 8.230\ 8.333,	   49.999993,	   -1.#IND00,	   91.468499,	   67.849470,	   -1.#IND00,	   -1.#IND00
    0.457875,	99.699\83.683,	 7.975\14.029,	   49.999993,	   -1.#IND00,	   91.723880,	   69.654053,	   -1.#IND00,	   -1.#IND00
    0.458292,	99.699\91.183,	 7.668\20.144,	   49.999993,	   -1.#IND00,	   92.031458,	   71.038932,	   -1.#IND00,	   -1.#IND00
    0.458708,	99.699\98.683,	 7.324\26.805,	   49.999993,	   -1.#IND00,	   92.375408,	   71.877432,	   -1.#IND00,	   -1.#IND00
    0.459125,	99.699\106.183,	 6.963\34.144,	   49.999993,	   -1.#IND00,	   92.735859,	   72.038505,	   -1.#IND00,	   -1.#IND00
    0.459542,	99.699\113.683,	 6.610\42.280,	   49.999993,	   -1.#IND00,	   93.088922,	   71.402292,	   -1.#IND00,	   -1.#IND00
    0.459958,	99.699\121.183,	 6.292\51.292,	   49.999993,	   -1.#IND00,	   93.407341,	   69.890867,	   -1.#IND00,	   -1.#IND00
    0.460375,	99.699\128.683,	 6.037\61.167,	   49.999993,	   -1.#IND00,	   93.662375,	   67.515204,	   -1.#IND00,	   -1.#IND00
    0.460792,	99.699\136.183,	 5.872\71.758,	   49.999993,	   -1.#IND00,	   93.827459,	   64.425053,	   -1.#IND00,	   -1.#IND00
    0.461208,	99.699\143.683,	 5.816\82.755,	   49.999993,	   -1.#IND00,	   93.883384,	   60.927535,	   -1.#IND00,	   -1.#IND00
    0.461625,	99.699\151.183,	 5.876\93.745,	   49.999993,	   -1.#IND00,	   93.823238,	   57.438024,	   -1.#IND00,	   -1.#IND00
    0.462042,	99.699\158.683,	 6.045\104.313,	   49.999993,	   -1.#IND00,	   93.654446,	   54.369631,	   -1.#IND00,	   -1.#IND00
    0.462458,	99.699\166.183,	 6.302\114.159,	   49.999993,	   -1.#IND00,	   93.396584,	   52.024084,	   -1.#IND00,	   -1.#IND00
    0.462875,	99.699\173.683,	 6.623\123.137,	   49.999993,	   -1.#IND00,	   93.076385,	   50.545371,	   -1.#IND00,	   -1.#IND00
    0.463292,	99.699\181.183,	 6.976\131.242,	   49.999993,	   -1.#IND00,	   92.722585,	   49.940246,	   -1.#IND00,	   -1.#IND00
    0.463708,	99.699\188.683,	 7.337\138.554,	   49.999993,	   -1.#IND00,	   92.362342,	   50.128508,	   -1.#IND00,	   -1.#IND00
    0.464125,	99.699\196.183,	 7.680\145.193,	   49.999993,	   -1.#IND00,	   92.019403,	   50.989435,	   -1.#IND00,	   -1.#IND00
    0.464542,	99.699\203.683,	 7.986\151.291,	   49.999993,	   -1.#IND00,	   91.713487,	   52.391946,	   -1.#IND00,	   -1.#IND00
    0.464958,	99.699\211.183,	 8.239\156.973,	   49.999993,	   -1.#IND00,	   91.460276,	   54.209678,	   -1.#IND00,	   -1.#IND00
    0.465375,	99.699\218.683,	 8.427\162.356,	   49.999993,	   -1.#IND00,	   91.271621,	   56.326246,	   -1.#IND00,	   -1.#IND00
    0.465792,	99.699\226.183,	 8.543\167.547,	   49.999993,	   -1.#IND00,	   91.155782,	   58.635221,	   -1.#IND00,	   -1.#IND00
    0.466208,	99.699\233.683,	 8.581\172.645,	   49.999993,	   -1.#IND00,	   91.117614,	   61.037607,	   -1.#IND00,	   -1.#IND00
    0.466625,	99.699\241.183,	 8.540\177.744,	   49.999993,	   -1.#IND00,	   91.158683,	   63.438253,	   -1.#IND00,	   -1.#IND00
    0.467042,	99.699\248.683,	 8.422\182.941,	   49.999993,	   -1.#IND00,	   91.277304,	   65.741946,	   -1.#IND00,	   -1.#IND00
    0.467458,	99.699\256.183,	 8.230\188.333,	   49.999993,	   -1.#IND00,	   91.468498,	   67.849462,	   -1.#IND00,	   -1.#IND00
    0.467875,	99.699\263.683,	 7.975\194.029,	   49.999993,	   -1.#IND00,	   91.723878,	   69.654047,	   -1.#IND00,	   -1.#IND00
    0.468292,	99.699\271.183,	 7.668\200.144,	   49.999993,	   -1.#IND00,	   92.031456,	   71.038928,	   -1.#IND00,	   -1.#IND00
    0.468708,	99.699\278.683,	 7.324\206.805,	   49.999993,	   -1.#IND00,	   92.375407,	   71.877429,	   -1.#IND00,	   -1.#IND00
    0.469125,	99.699\286.183,	 6.963\214.144,	   49.999993,	   -1.#IND00,	   92.735858,	   72.038506,	   -1.#IND00,	   -1.#IND00
    0.469542,	99.699\293.683,	 6.610\222.280,	   49.999993,	   -1.#IND00,	   93.088921,	   71.402296,	   -1.#IND00,	   -1.#IND00
    0.469958,	99.699\301.183,	 6.292\231.292,	   49.999993,	   -1.#IND00,	   93.407340,	   69.890874,	   -1.#IND00,	   -1.#IND00
    0.470375,	99.699\308.683,	 6.037\241.167,	   49.999993,	   -1.#IND00,	   93.662374,	   67.515214,	   -1.#IND00,	   -1.#IND00
    0.470792,	99.699\316.183,	 5.872\251.758,	   49.999993,	   -1.#IND00,	   93.827459,	   64.425066,	   -1.#IND00,	   -1.#IND00
    0.471208,	99.699\323.683,	 5.816\262.755,	   49.999993,	   -1.#IND00,	   93.883384,	   60.927549,	   -1.#IND00,	   -1.#IND00
    0.471625,	99.699\331.183,	 5.876\273.745,	   49.999993,	   -1.#IND00,	   93.823238,	   57.438036,	   -1.#IND00,	   -1.#IND00
    0.472042,	99.699\338.683,	 6.045\284.313,	   49.999993,	   -1.#IND00,	   93.654446,	   54.369642,	   -1.#IND00,	   -1.#IND00
    0.472458,	99.699\346.183,	 6.302\294.159,	   49.999993,	   -1.#IND00,	   93.396585,	   52.024091,	   -1.#IND00,	   -1.#IND00
    0.472875,	99.699\353.683,	 6.623\303.137,	   49.999993,	   -1.#IND00,	   93.076386,	   50.545375,	   -1.#IND00,	   -1.#IND00
    0.473292,	99.699\ 1.183,	 6.976\311.242,	   49.999993,	   -1.#IND00,	   92.722587,	   49.940253,	   -1.#IND00,	   -1.#IND00
    0.473708,	99.699\ 8.683,	 7.337\318.554,	   49.999993,	   -1.#IND00,	   92.362343,	   50.128512,	   -1.#IND00,	   -1.#IND00
    0.474125,	99.699\16.183,	 7.680\325.193,	   49.999993,	   -1.#IND00,	   92.019404,	   50.989436,	   -1.#IND00,	   -1.#IND00
    0.474542,	99.699\23.683,	 7.986\331.291,	   49.999993,	   -1.#IND00,	   91.713488,	   52.391946,	   -1.#IND00,	   -1.#IND00
    0.474958,	99.699\31.183,	 8.239\336.973,	   49.999993,	   -1.#IND00,	   91.460277,	   54.209676,	   -1.#IND00,	   -1.#IND00
    0.475375,	99.699\38.683,	 8.427\342.356,	   49.999993,	   -1.#IND00,	   91.271622,	   56.326244,	   -1.#IND00,	   -1.#IND00
    0.475792,	99.699\46.183,	 8.543\347.547,	   49.999993,	   -1.#IND00,	   91.155782,	   58.635218,	   -1.#IND00,	   -1.#IND00
    0.476208,	99.699\53.683,	 8.581\352.645,	   49.999993,	   -1.#IND00,	   91.117614,	   61.037603,	   -1.#IND00,	   -1.#IND00
    0.476625,	99.699\61.183,	 8.540\357.744,	   49.999993,	   -1.#IND00,	   91.158683,	   63.438250,	   -1.#IND00,	   -1.#IND00
    0.477042,	99.699\68.683,	 8.422\ 2.941,	   49.999993,	   -1.#IND00,	   91.277303,	   65.741937,	   -1.#IND00,	   -1.#IND00
    0.477458,	99.699\76.183,	 8.230\ 8.333,	   49.999993,	   -1.#IND00,	   91.468498,	   67.849454,	   -1.#IND00,	   -1.#IND00
    0.477875,	99.699\83.683,	 7.975\14.029,	   49.999993,	   -1.#IND00,	   91.723877,	   69.654041,	   -1.#IND00,	   -1.#IND00
    0.478292,	99.699\91.183,	 7.668\20.144,	   49.999993,	   -1.#IND00,	   92.031455,	   71.038924,	   -1.#IND00,	   -1.#IND00
    0.478708,	99.699\98.683,	 7.324\26.805,	   49.999993,	   -1.#IND00,	   92.375405,	   71.877427,	   -1.#IND00,	   -1.#IND00
    0.479125,	99.699\106.183,	 6.963\34.144,	   49.999993,	   -1.#IND00,	   92.735856,	   72.038507,	   -1.#IND00,	   -1.#IND00
    0.479542,	99.699\113.683,	 6.610\42.280,	   49.999993,	   -1.#IND00,	   93.088920,	   71.402300,	   -1.#IND00,	   -1.#IND00
    0.479958,	99.699\121.183,	 6.292\51.292,	   49.999993,	   -1.#IND00,	   93.407339,	   69.890881,	   -1.#IND00,	   -1.#IND00
    0.480375,	99.699\128.683,	 6.037\61.167,	   49.999993,	   -1.#IND00,	   93.662373,	   67.515225,	   -1.#IND00,	   -1.#IND00
    0.480792,	99.699\136.183,	 5.872\71.757,	   49.999993,	   -1.#IND00,	   93.827458,	   64.425079,	   -1.#IND00,	   -1.#IND00
    0.481208,	99.699\143.683,	 5.816\82.755,	   49.999993,	   -1.#IND00,	   93.883384,	   60.927562,	   -1.#IND00,	   -1.#IND00
    0.481625,	99.699\151.183,	 5.876\93.745,	   49.999993,	   -1.#IND00,	   93.823239,	   57.438049,	   -1.#IND00,	   -1.#IND00
    0.482042,	99.699\158.683,	 6.045\104.313,	   49.999993,	   -1.#IND00,	   93.654447,	   54.369652,	   -1.#IND00,	   -1.#IND00
    0.482458,	99.699\166.183,	 6.302\114.158,	   49.999993,	   -1.#IND00,	   93.396586,	   52.024099,	   -1.#IND00,	   -1.#IND00
    0.482875,	99.699\173.683,	 6.623\123.137,	   49.999993,	   -1.#IND00,	   93.076387,	   50.545379,	   -1.#IND00,	   -1.#IND00
    0.483292,	99.699\181.183,	 6.976\131.242,	   49.999993,	   -1.#IND00,	   92.722588,	   49.940248,	   -1.#IND00,	   -1.#IND00
    0.483708,	99.699\188.683,	 7.337\138.554,	   49.999993,	   -1.#IND00,	   92.362345,	   50.128504,	   -1.#IND00,	   -1.#IND00
    0.484125,	99.699\196.183,	 7.680\145.193,	   49.999993,	   -1.#IND00,	   92.019405,	   50.989425,	   -1.#IND00,	   -1.#IND00
    0.484542,	99.699\203.683,	 7.986\151.291,	   49.999993,	   -1.#IND00,	   91.713489,	   52.391934,	   -1.#IND00,	   -1.#IND00
    0.484958,	99.699\211.183,	 8.239\156.973,	   49.999993,	   -1.#IND00,	   91.460278,	   54.209663,	   -1.#IND00,	   -1.#IND00
    0.485375,	99.699\218.683,	 8.427\162.356,	   49.999993,	   -1.#IND00,	   91.271623,	   56.326229,	   -1.#IND00,	   -1.#IND00
    0.485792,	99.699\226.183,	 8.543\167.547,	   49.999993,	   -1.#IND00,	   91.155782,	   58.635203,	   -1.#IND00,	   -1.#IND00
    0.486208,	99.699\233.683,	 8.581\172.645,	   49.999993,	   -1.#IND00,	   91.117614,	   61.037588,	   -1.#IND00,	   -1.#IND00
    0.486625,	99.699\241.183,	 8.540\177.744,	   49.999993,	   -1.#IND00,	   91.158682,	   63.438234,	   -1.#IND00,	   -1.#IND00
    0.487042,	99.699\248.683,	 8.422\182.941,	   49.999993,	   -1.#IND00,	   91.277303,	   65.741929,	   -1.#IND00,	   -1.#IND00
    0.487458,	99.699\256.183,	 8.230\188.333,	   49.999993,	   -1.#IND00,	   91.468497,	   67.849447,	   -1.#IND00,	   -1.#IND00
    0.487875,	99.699\263.683,	 7.975\194.029,	   49.999993,	   -1.#IND00,	   91.723876,	   69.654035,	   -1.#IND00,	   -1.#IND00
    0.488292,	99.699\271.183,	 7.668\200.144,	   49.999993,	   -1.#IND00,	   92.031454,	   71.038920,	   -1.#IND00,	   -1.#IND00
    0.488708,	99.699\278.683,	 7.324\206.805,	   49.999993,	   -1.#IND00,	   92.375404,	   71.877425,	   -1.#IND00,	   -1.#IND00
    0.489125,	99.699\286.183,	 6.963\214.144,	   49.999993,	   -1.#IND00,	   92.735855,	   72.038508,	   -1.#IND00,	   -1.#IND00
    0.489542,	99.699\293.683,	 6.610\222.280,	   49.999993,	   -1.#IND00,	   93.088918,	   71.402304,	   -1.#IND00,	   -1.#IND00
    0.489958,	99.699\301.183,	 6.292\231.292,	   49.999993,	   -1.#IND00,	   93.407337,	   69.890889,	   -1.#IND00,	   -1.#IND00
    0.490375,	99.699\308.683,	 6.037\241.167,	   49.999993,	   -1.#IND00,	   93.662372,	   67.515236,	   -1.#IND00,	   -1.#IND00
    0.490792,	99.699\316.183,	 5.872\251.757,	   49.999993,	   -1.#IND00,	   93.827458,	   64.425091,	   -1.#IND00,	   -1.#IND00
    0.491208,	99.699\323.683,	 5.816\262.755,	   49.999993,	   -1.#IND00,	   93.883384,	   60.927576,	   -1.#IND00,	   -1.#IND00
    0.491625,	99.699\331.183,	 5.876\273.744,	   49.999993,	   -1.#IND00,	   93.823239,	   57.438062,	   -1.#IND00,	   -1.#IND00
    0.492042,	99.699\338.683,	 6.045\284.313,	   49.999993,	   -1.#IND00,	   93.654448,	   54.369663,	   -1.#IND00,	   -1.#IND00
    0.492458,	99.699\346.183,	 6.302\294.158,	   49.999993,	   -1.#IND00,	   93.396588,	   52.024106,	   -1.#IND00,	   -1.#IND00
    0.492875,	99.699\353.683,	 6.623\303.137,	   49.999993,	   -1.#IND00,	   93.076389,	   50.545383,	   -1.#IND00,	   -1.#IND00
    0.493292,	99.699\ 1.183,	 6.976\311.242,	   49.999993,	   -1.#IND00,	   92.722589,	   49.940255,	   -1.#IND00,	   -1.#IND00
    0.493708,	99.699\ 8.683,	 7.337\318.554,	   49.999993,	   -1.#IND00,	   92.362346,	   50.128508,	   -1.#IND00,	   -1.#IND00
    0.494125,	99.699\16.183,	 7.680\325.193,	   49.999993,	   -1.#IND00,	   92.019406,	   50.989427,	   -1.#IND00,	   -1.#IND00
    0.494542,	99.699\23.683,	 7.986\331.291,	   49.999993,	   -1.#IND00,	   91.713491,	   52.391933,	   -1.#IND00,	   -1.#IND00
    0.494958,	99.699\31.183,	 8.239\336.973,	   49.999993,	   -1.#IND00,	   91.460279,	   54.209661,	   -1.#IND00,	   -1.#IND00
    0.495375,	99.699\38.683,	 8.427\342.356,	   49.999993,	   -1.#IND00,	   91.271623,	   56.326226,	   -1.#IND00,	   -1.#IND00
    0.495792,	99.699\46.183,	 8.543\347.547,	   49.999993,	   -1.#IND00,	   91.155783,	   58.635200,	   -1.#IND00,	   -1.#IND00
    0.496208,	99.699\53.683,	 8.581\352.645,	   49.999993,	   -1.#IND00,	   91.117614,	   61.037584,	   -1.#IND00,	   -1.#IND00
    0.496625,	99.699\61.183,	 8.540\357.744,	   49.999993,	   -1.#IND00,	   91.158682,	   63.438231,	   -1.#IND00,	   -1.#IND00
    0.497042,	99.699\68.683,	 8.422\ 2.941,	   49.999993,	   -1.#IND00,	   91.277302,	   65.741920,	   -1.#IND00,	   -1.#IND00
    0.497458,	99.699\76.183,	 8.230\ 8.333,	   49.999993,	   -1.#IND00,	   91.468496,	   67.849439,	   -1.#IND00,	   -1.#IND00
    0.497875,	99.699\83.683,	 7.975\14.028,	   49.999993,	   -1.#IND00,	   91.723875,	   69.654029,	   -1.#IND00,	   -1.#IND00
    0.498292,	99.699\91.183,	 7.668\20.144,	   49.999993,	   -1.#IND00,	   92.031453,	   71.038915,	   -1.#IND00,	   -1.#IND00
    0.498708,	99.699\98.683,	 7.324\26.805,	   49.999993,	   -1.#IND00,	   92.375402,	   71.877423,	   -1.#IND00,	   -1.#IND00
    0.499125,	99.699\106.183,	 6.963\34.144,	   49.999993,	   -1.#IND00,	   92.735854,	   72.038509,	   -1.#IND00,	   -1.#IND00
